route_id,school_id,school_name,bus_id,driver_id,date,year,month,day,day_of_week,is_weekend,season,hour,minute,is_peak_hour,num_stops,total_distance_km,total_students,students_per_stop,avg_distance_per_stop,route_zone,route_complexity_score,road_type,road_quality_score,traffic_conditions,weather,temperature_celsius,driver_experience_years,driver_age,bus_age_years,bus_capacity,bus_maintenance_score,occupancy_rate,school_lat,school_lon,avg_stop_lat,avg_stop_lon,total_time_minutes,avg_speed_kmh,time_per_stop_minutes,time_per_km_minutes
ROUTE_00309,SCH_001,International School A,BUS_011,DRV_043,2024-09-11,2024,9,11,2,0,monsoon,6,7,1,6,82.115,35,5.83,13.686,Zone_E,100.0,residential,3.01,light,light_rain,28.7,19,39,2,50,4.34,0.7,3.15,101.68,3.1672,101.6993,415.45,11.86,69.24,5.06
ROUTE_00310,SCH_001,International School A,BUS_024,DRV_037,2024-11-24,2024,11,24,6,1,monsoon,7,57,1,8,87.124,50,6.25,10.89,Zone_A,100.0,main_road,3.57,light,storm,26.0,2,35,7,50,4.8,1.0,3.15,101.68,3.1807,101.7097,395.93,13.2,49.49,4.54
ROUTE_00311,SCH_001,International School A,BUS_014,DRV_004,2024-09-27,2024,9,27,4,0,monsoon,6,11,1,8,92.236,50,6.25,11.53,Zone_B,100.0,local_road,4.6,moderate,heavy_rain,27.7,18,59,11,50,3.53,1.0,3.15,101.68,3.2062,101.6892,725.07,7.63,90.63,7.86
ROUTE_00312,SCH_002,National School B,BUS_016,DRV_014,2024-11-19,2024,11,19,1,0,monsoon,7,14,1,5,67.871,44,8.8,13.574,Zone_C,100.0,main_road,3.68,heavy,heavy_rain,28.4,9,44,9,50,3.24,0.88,3.12,101.7,3.1697,101.722,538.52,7.56,107.7,7.93
ROUTE_00313,SCH_002,National School B,BUS_028,DRV_042,2024-05-26,2024,5,26,6,1,spring,5,32,0,18,250.745,50,2.78,13.93,Zone_D,100.0,main_road,2.75,light,cloudy,32.4,5,44,4,50,4.66,1.0,3.12,101.7,3.1634,101.6888,547.06,27.5,30.39,2.18
ROUTE_00314,SCH_002,National School B,BUS_028,DRV_015,2024-05-13,2024,5,13,0,0,spring,7,52,1,13,182.202,50,3.85,14.016,Zone_E,100.0,main_road,2.58,free_flow,cloudy,24.5,6,26,12,50,2.87,1.0,3.12,101.7,3.1464,101.7293,445.88,24.52,34.3,2.45
ROUTE_00315,SCH_001,International School A,BUS_026,DRV_045,2024-02-01,2024,2,1,3,0,winter,6,2,1,18,239.878,50,2.78,13.327,Zone_A,100.0,local_road,4.85,moderate,cloudy,24.7,10,25,9,50,4.46,1.0,3.15,101.68,3.1541,101.7121,1176.34,12.24,65.35,4.9
ROUTE_00316,SCH_002,National School B,BUS_024,DRV_042,2024-09-22,2024,9,22,6,1,monsoon,7,5,1,19,164.177,50,2.63,8.641,Zone_B,100.0,local_road,4.01,moderate,cloudy,31.7,4,43,14,50,4.25,1.0,3.12,101.7,3.1882,101.7047,926.3,10.63,48.75,5.64
ROUTE_00317,SCH_001,International School A,BUS_021,DRV_036,2024-06-06,2024,6,6,3,0,summer,7,46,1,6,95.27,37,6.17,15.878,Zone_C,100.0,highway,2.81,moderate,cloudy,37.6,11,63,4,50,4.5,0.74,3.15,101.68,3.187,101.706,220.84,25.88,36.81,2.32
ROUTE_00318,SCH_001,International School A,BUS_022,DRV_016,2024-02-09,2024,2,9,4,0,winter,5,13,0,6,69.378,50,8.33,11.563,Zone_D,100.0,main_road,3.39,light,cloudy,25.7,23,42,13,50,4.8,1.0,3.15,101.68,3.1579,101.7227,177.08,23.51,29.51,2.55
ROUTE_00319,SCH_002,National School B,BUS_023,DRV_035,2024-09-20,2024,9,20,4,0,monsoon,6,35,1,17,279.174,50,2.94,16.422,Zone_E,100.0,main_road,3.0,moderate,light_rain,31.7,23,53,11,50,4.96,1.0,3.12,101.7,3.1842,101.6902,1101.12,15.21,64.77,3.94
ROUTE_00320,SCH_001,International School A,BUS_006,DRV_040,2024-02-19,2024,2,19,0,0,winter,6,42,1,7,84.325,47,6.71,12.046,Zone_A,100.0,highway,3.1,heavy,clear,29.8,4,25,6,50,3.74,0.94,3.15,101.68,3.2538,101.6767,271.52,18.63,38.79,3.22
ROUTE_00321,SCH_002,National School B,BUS_023,DRV_049,2024-08-21,2024,8,21,2,0,summer,7,32,1,7,61.775,46,6.57,8.825,Zone_B,100.0,main_road,2.55,moderate,heavy_rain,35.8,9,47,12,50,3.24,0.92,3.12,101.7,3.1143,101.7218,326.05,11.37,46.58,5.28
ROUTE_00322,SCH_002,National School B,BUS_001,DRV_015,2024-04-02,2024,4,2,1,0,spring,7,58,1,10,153.692,50,5.0,15.369,Zone_C,100.0,local_road,2.8,moderate,clear,26.8,4,27,6,50,4.43,1.0,3.12,101.7,3.1549,101.6863,842.75,10.94,84.28,5.48
ROUTE_00323,SCH_002,National School B,BUS_010,DRV_050,2024-01-23,2024,1,23,1,0,winter,6,55,1,7,94.345,50,7.14,13.478,Zone_D,100.0,local_road,4.0,congested,fog,22.4,22,57,5,50,4.13,1.0,3.12,101.7,3.2483,101.7194,1135.82,4.98,162.26,12.04
ROUTE_00324,SCH_002,National School B,BUS_015,DRV_038,2024-09-24,2024,9,24,1,0,monsoon,6,1,1,7,83.816,48,6.86,11.974,Zone_E,100.0,local_road,3.17,moderate,light_rain,24.7,4,40,9,50,3.28,0.96,3.12,101.7,3.1849,101.7257,566.41,8.88,80.92,6.76
ROUTE_00325,SCH_002,National School B,BUS_003,DRV_025,2024-07-18,2024,7,18,3,0,summer,5,16,0,6,84.233,43,7.17,14.039,Zone_A,100.0,local_road,3.27,moderate,cloudy,33.9,19,31,5,50,3.35,0.86,3.12,101.7,3.1527,101.7342,303.47,16.65,50.58,3.6
ROUTE_00326,SCH_003,Private School C,BUS_011,DRV_047,2024-09-06,2024,9,6,4,0,monsoon,6,44,1,11,103.998,50,4.55,9.454,Zone_B,100.0,local_road,3.32,moderate,clear,30.7,18,61,10,50,4.26,1.0,3.2,101.65,3.2157,101.6822,563.73,11.07,51.25,5.42
ROUTE_00327,SCH_003,Private School C,BUS_018,DRV_033,2024-06-21,2024,6,21,4,0,summer,6,5,1,15,193.763,50,3.33,12.918,Zone_C,100.0,main_road,3.7,moderate,cloudy,30.3,1,40,10,50,2.8,1.0,3.2,101.65,3.1875,101.6848,790.63,14.7,52.71,4.08
ROUTE_00328,SCH_003,Private School C,BUS_030,DRV_038,2024-02-08,2024,2,8,3,0,winter,6,54,1,5,78.947,33,6.6,15.789,Zone_D,100.0,highway,2.88,free_flow,clear,23.8,10,62,8,50,4.17,0.66,3.2,101.65,3.1312,101.6653,136.65,34.66,27.33,1.73
ROUTE_00329,SCH_003,Private School C,BUS_028,DRV_029,2024-07-25,2024,7,25,3,0,summer,6,29,1,12,171.466,50,4.17,14.289,Zone_E,100.0,local_road,4.31,moderate,clear,30.1,4,25,1,50,2.06,1.0,3.2,101.65,3.1669,101.697,807.45,12.74,67.29,4.71
ROUTE_00330,SCH_003,Private School C,BUS_005,DRV_029,2024-03-26,2024,3,26,1,0,spring,5,26,0,12,145.85,50,4.17,12.154,Zone_A,100.0,highway,3.25,light,clear,25.9,16,61,6,50,2.56,1.0,3.2,101.65,3.1906,101.721,190.13,46.03,15.84,1.3
ROUTE_00331,SCH_002,National School B,BUS_001,DRV_007,2024-10-25,2024,10,25,4,0,monsoon,6,26,1,17,257.673,50,2.94,15.157,Zone_B,100.0,local_road,3.03,moderate,clear,29.6,20,39,2,50,4.91,1.0,3.12,101.7,3.1749,101.7078,1158.6,13.34,68.15,4.5
ROUTE_00332,SCH_001,International School A,BUS_021,DRV_031,2024-05-13,2024,5,13,0,0,spring,6,37,1,13,195.989,50,3.85,15.076,Zone_C,100.0,local_road,3.27,moderate,cloudy,32.1,21,27,11,50,4.29,1.0,3.15,101.68,3.2061,101.719,1011.3,11.63,77.79,5.16
ROUTE_00333,SCH_001,International School A,BUS_018,DRV_028,2024-11-24,2024,11,24,6,1,monsoon,7,19,1,10,143.191,50,5.0,14.319,Zone_D,100.0,residential,3.44,moderate,clear,32.0,13,25,5,50,3.31,1.0,3.15,101.68,3.1581,101.677,779.21,11.03,77.92,5.44
ROUTE_00334,SCH_002,National School B,BUS_027,DRV_009,2024-01-15,2024,1,15,0,0,winter,6,45,1,10,126.57,50,5.0,12.657,Zone_E,100.0,main_road,4.2,heavy,cloudy,28.7,13,35,7,50,2.63,1.0,3.12,101.7,3.2132,101.7001,601.69,12.62,60.17,4.75
ROUTE_00335,SCH_001,International School A,BUS_010,DRV_039,2024-04-04,2024,4,4,3,0,spring,6,19,1,19,273.634,50,2.63,14.402,Zone_A,100.0,local_road,4.31,light,cloudy,26.5,24,56,12,50,3.36,1.0,3.15,101.68,3.1461,101.6781,1049.73,15.64,55.25,3.84
ROUTE_00336,SCH_001,International School A,BUS_022,DRV_021,2024-09-21,2024,9,21,5,1,monsoon,7,23,1,7,84.65,50,7.14,12.093,Zone_B,100.0,local_road,4.86,light,storm,32.5,4,25,6,50,4.99,1.0,3.15,101.68,3.1467,101.6795,575.2,8.83,82.17,6.8
ROUTE_00337,SCH_003,Private School C,BUS_020,DRV_044,2024-03-21,2024,3,21,3,0,spring,6,19,1,16,157.861,50,3.12,9.866,Zone_C,100.0,highway,4.6,moderate,clear,32.5,10,43,9,50,3.96,1.0,3.2,101.65,3.1614,101.7018,361.12,26.23,22.57,2.29
ROUTE_00338,SCH_003,Private School C,BUS_003,DRV_048,2024-08-02,2024,8,2,4,0,summer,7,58,1,8,114.57,50,6.25,14.321,Zone_D,100.0,residential,2.89,heavy,clear,34.6,11,34,9,50,4.57,1.0,3.2,101.65,3.152,101.6658,872.85,7.88,109.11,7.62
ROUTE_00339,SCH_003,Private School C,BUS_030,DRV_039,2024-11-25,2024,11,25,0,0,monsoon,7,15,1,14,189.971,50,3.57,13.569,Zone_E,100.0,main_road,4.8,free_flow,light_rain,28.5,2,56,8,50,2.4,1.0,3.2,101.65,3.1739,101.7109,621.07,18.35,44.36,3.27
ROUTE_00340,SCH_001,International School A,BUS_027,DRV_005,2024-08-14,2024,8,14,2,0,summer,6,24,1,9,124.685,50,5.56,13.854,Zone_A,100.0,residential,2.7,heavy,cloudy,28.9,2,28,6,50,3.5,1.0,3.15,101.68,3.1834,101.6842,1040.57,7.19,115.62,8.35
ROUTE_00341,SCH_003,Private School C,BUS_013,DRV_007,2024-11-16,2024,11,16,5,1,monsoon,7,52,1,14,246.749,50,3.57,17.625,Zone_B,100.0,residential,3.5,light,heavy_rain,31.2,3,54,13,50,3.79,1.0,3.2,101.65,3.178,101.6949,1887.37,7.84,134.81,7.65
ROUTE_00342,SCH_002,National School B,BUS_028,DRV_022,2024-01-01,2024,1,1,0,0,winter,7,30,1,9,101.51,50,5.56,11.279,Zone_C,100.0,highway,4.19,light,heavy_rain,27.3,7,34,6,50,3.74,1.0,3.12,101.7,3.1663,101.7017,292.63,20.81,32.51,2.88
ROUTE_00343,SCH_001,International School A,BUS_021,DRV_049,2024-04-26,2024,4,26,4,0,spring,6,35,1,12,126.75,50,4.17,10.563,Zone_D,100.0,local_road,4.77,congested,clear,31.9,5,41,13,50,2.45,1.0,3.15,101.68,3.1575,101.7014,1229.25,6.19,102.44,9.7
ROUTE_00344,SCH_001,International School A,BUS_023,DRV_043,2024-12-30,2024,12,30,0,0,winter,7,22,1,7,63.941,49,7.0,9.134,Zone_E,100.0,local_road,4.76,moderate,clear,26.2,21,51,10,50,2.15,0.98,3.15,101.68,3.1589,101.7058,320.62,11.97,45.8,5.01
ROUTE_00345,SCH_003,Private School C,BUS_029,DRV_004,2024-01-11,2024,1,11,3,0,winter,7,49,1,5,61.968,43,8.6,12.394,Zone_A,100.0,local_road,4.67,moderate,heavy_rain,24.7,10,58,8,50,2.38,0.86,3.2,101.65,3.2569,101.701,491.51,7.56,98.3,7.93
ROUTE_00346,SCH_002,National School B,BUS_022,DRV_025,2024-05-28,2024,5,28,1,0,spring,5,10,0,14,191.001,50,3.57,13.643,Zone_B,100.0,main_road,2.89,free_flow,clear,29.1,21,55,8,50,3.24,1.0,3.12,101.7,3.1614,101.683,337.28,33.98,24.09,1.77
ROUTE_00347,SCH_003,Private School C,BUS_010,DRV_036,2024-10-12,2024,10,12,5,1,monsoon,7,25,1,10,82.464,50,5.0,8.246,Zone_C,100.0,local_road,3.93,congested,fog,29.1,11,44,12,50,4.09,1.0,3.2,101.65,3.1279,101.6794,962.7,5.14,96.27,11.67
ROUTE_00348,SCH_003,Private School C,BUS_003,DRV_008,2024-08-30,2024,8,30,4,0,summer,6,36,1,10,95.509,50,5.0,9.551,Zone_D,100.0,residential,4.13,heavy,light_rain,29.2,2,40,2,50,4.3,1.0,3.2,101.65,3.1891,101.6736,937.26,6.11,93.73,9.81
ROUTE_00349,SCH_001,International School A,BUS_025,DRV_032,2024-04-19,2024,4,19,4,0,spring,7,12,1,9,109.292,50,5.56,12.144,Zone_E,100.0,main_road,4.02,heavy,heavy_rain,29.0,21,26,12,50,3.04,1.0,3.15,101.68,3.1056,101.7085,691.31,9.49,76.81,6.33
ROUTE_00350,SCH_001,International School A,BUS_016,DRV_009,2024-10-05,2024,10,5,5,1,monsoon,6,28,1,7,77.489,50,7.14,11.07,Zone_A,100.0,main_road,4.49,heavy,heavy_rain,30.0,1,50,8,50,2.54,1.0,3.15,101.68,3.1891,101.7103,537.32,8.65,76.76,6.93
ROUTE_00351,SCH_003,Private School C,BUS_013,DRV_043,2024-05-03,2024,5,3,4,0,spring,5,39,0,10,118.852,50,5.0,11.885,Zone_B,100.0,local_road,4.65,light,cloudy,27.8,16,50,4,50,4.16,1.0,3.2,101.65,3.1845,101.7017,347.61,20.51,34.76,2.92
ROUTE_00352,SCH_001,International School A,BUS_021,DRV_041,2024-03-15,2024,3,15,4,0,spring,5,13,0,14,169.693,50,3.57,12.121,Zone_C,100.0,main_road,3.77,free_flow,clear,27.7,6,37,11,50,3.71,1.0,3.15,101.68,3.1729,101.6943,343.86,29.61,24.56,2.03
ROUTE_00353,SCH_001,International School A,BUS_009,DRV_031,2024-11-16,2024,11,16,5,1,monsoon,7,21,1,15,226.536,50,3.33,15.102,Zone_D,100.0,highway,4.75,light,cloudy,31.1,18,26,6,50,2.3,1.0,3.15,101.68,3.1506,101.7051,375.55,36.19,25.04,1.66
ROUTE_00354,SCH_001,International School A,BUS_014,DRV_013,2024-11-18,2024,11,18,0,0,monsoon,6,22,1,19,216.789,50,2.63,11.41,Zone_E,100.0,main_road,3.81,free_flow,cloudy,25.2,14,64,6,50,4.64,1.0,3.15,101.68,3.141,101.7003,520.42,24.99,27.39,2.4
ROUTE_00355,SCH_003,Private School C,BUS_010,DRV_001,2024-03-30,2024,3,30,5,1,spring,5,23,0,12,157.623,50,4.17,13.135,Zone_A,100.0,local_road,4.1,free_flow,storm,25.4,15,43,8,50,3.09,1.0,3.2,101.65,3.18,101.7213,617.51,15.32,51.46,3.92
ROUTE_00356,SCH_001,International School A,BUS_024,DRV_004,2024-06-24,2024,6,24,0,0,summer,5,22,0,6,84.549,48,8.0,14.092,Zone_B,100.0,local_road,4.02,light,clear,34.1,24,64,1,50,3.46,0.96,3.15,101.68,3.1842,101.7191,247.14,20.53,41.19,2.92
ROUTE_00357,SCH_003,Private School C,BUS_001,DRV_027,2024-02-17,2024,2,17,5,1,winter,6,31,1,18,219.972,50,2.78,12.221,Zone_C,100.0,residential,4.37,moderate,cloudy,29.5,18,60,11,50,4.61,1.0,3.2,101.65,3.1956,101.6878,1421.25,9.29,78.96,6.46
ROUTE_00358,SCH_001,International School A,BUS_013,DRV_050,2024-08-23,2024,8,23,4,0,summer,6,31,1,16,222.207,50,3.12,13.888,Zone_D,100.0,main_road,3.37,moderate,cloudy,28.4,17,54,3,50,3.56,1.0,3.15,101.68,3.1583,101.6858,707.75,18.84,44.23,3.19
ROUTE_00359,SCH_002,National School B,BUS_017,DRV_027,2024-05-19,2024,5,19,6,1,spring,5,0,0,12,183.12,50,4.17,15.26,Zone_E,100.0,highway,4.01,free_flow,clear,27.1,24,31,12,50,3.87,1.0,3.12,101.7,3.1812,101.6832,193.54,56.77,16.13,1.06
ROUTE_00360,SCH_001,International School A,BUS_012,DRV_010,2024-11-03,2024,11,3,6,1,monsoon,6,10,1,12,98.675,50,4.17,8.223,Zone_A,100.0,highway,4.87,moderate,heavy_rain,26.3,17,32,9,50,4.05,1.0,3.15,101.68,3.1534,101.7039,282.5,20.96,23.54,2.86
ROUTE_00361,SCH_003,Private School C,BUS_023,DRV_002,2024-05-23,2024,5,23,3,0,spring,6,29,1,16,217.083,50,3.12,13.568,Zone_B,100.0,main_road,4.78,moderate,clear,31.2,5,53,4,50,2.1,1.0,3.2,101.65,3.1876,101.6919,736.3,17.69,46.02,3.39
ROUTE_00362,SCH_001,International School A,BUS_027,DRV_008,2024-02-25,2024,2,25,6,1,winter,6,15,1,16,253.243,50,3.12,15.828,Zone_C,100.0,local_road,3.61,free_flow,clear,25.8,20,35,10,50,3.37,1.0,3.15,101.68,3.162,101.7149,858.08,17.71,53.63,3.39
ROUTE_00363,SCH_003,Private School C,BUS_022,DRV_041,2024-12-27,2024,12,27,4,0,winter,7,57,1,6,45.786,46,7.67,7.631,Zone_D,100.0,main_road,4.17,heavy,clear,24.5,21,61,2,50,3.15,0.92,3.2,101.65,3.2224,101.6515,225.89,12.16,37.65,4.93
ROUTE_00364,SCH_003,Private School C,BUS_012,DRV_021,2024-05-04,2024,5,4,5,1,spring,7,19,1,15,165.436,50,3.33,11.029,Zone_E,100.0,main_road,4.86,free_flow,clear,31.1,11,44,7,50,4.98,1.0,3.2,101.65,3.1715,101.6889,286.7,34.62,19.11,1.73
ROUTE_00365,SCH_001,International School A,BUS_024,DRV_041,2024-09-29,2024,9,29,6,1,monsoon,7,24,1,12,109.266,50,4.17,9.105,Zone_A,100.0,local_road,3.79,heavy,light_rain,27.2,14,39,4,50,4.5,1.0,3.15,101.68,3.2215,101.7169,721.93,9.08,60.16,6.61
ROUTE_00366,SCH_003,Private School C,BUS_008,DRV_019,2024-11-06,2024,11,6,2,0,monsoon,6,17,1,13,156.754,50,3.85,12.058,Zone_B,100.0,local_road,3.59,moderate,light_rain,30.3,9,59,5,50,3.81,1.0,3.2,101.65,3.1748,101.7035,997.09,9.43,76.7,6.36
ROUTE_00367,SCH_001,International School A,BUS_006,DRV_045,2024-12-27,2024,12,27,4,0,winter,7,43,1,16,211.594,50,3.12,13.225,Zone_C,100.0,main_road,2.71,congested,cloudy,22.2,9,55,12,50,4.38,1.0,3.15,101.68,3.1758,101.7063,1535.87,8.27,95.99,7.26
ROUTE_00368,SCH_002,National School B,BUS_022,DRV_040,2024-03-04,2024,3,4,0,0,spring,6,11,1,19,222.435,50,2.63,11.707,Zone_D,100.0,residential,2.98,heavy,clear,26.5,13,40,0,50,2.92,1.0,3.12,101.7,3.158,101.6802,1607.97,8.3,84.63,7.23
ROUTE_00369,SCH_003,Private School C,BUS_025,DRV_045,2024-06-10,2024,6,10,0,0,summer,5,38,0,10,138.27,50,5.0,13.827,Zone_E,100.0,local_road,2.59,light,clear,31.8,13,37,8,50,4.55,1.0,3.2,101.65,3.1528,101.718,395.21,20.99,39.52,2.86
ROUTE_00370,SCH_003,Private School C,BUS_026,DRV_022,2024-09-20,2024,9,20,4,0,monsoon,6,20,1,5,45.536,28,5.6,9.107,Zone_A,100.0,residential,3.13,heavy,clear,25.3,13,40,2,50,2.62,0.56,3.2,101.65,3.2314,101.7256,349.89,7.81,69.98,7.68
ROUTE_00371,SCH_003,Private School C,BUS_018,DRV_009,2024-01-16,2024,1,16,1,0,winter,7,5,1,12,199.093,50,4.17,16.591,Zone_B,100.0,residential,4.36,moderate,clear,28.8,15,48,5,50,2.97,1.0,3.2,101.65,3.1492,101.7071,1130.0,10.57,94.17,5.68
ROUTE_00372,SCH_003,Private School C,BUS_026,DRV_044,2024-06-01,2024,6,1,5,1,summer,6,20,1,12,155.659,50,4.17,12.972,Zone_C,100.0,local_road,4.3,heavy,cloudy,33.7,8,38,13,50,4.62,1.0,3.2,101.65,3.1651,101.6885,1059.3,8.82,88.28,6.81
ROUTE_00373,SCH_002,National School B,BUS_018,DRV_020,2024-12-15,2024,12,15,6,1,winter,6,22,1,5,41.833,28,5.6,8.367,Zone_D,100.0,local_road,3.89,moderate,heavy_rain,26.1,3,49,5,50,3.62,0.56,3.12,101.7,3.1846,101.6763,334.54,7.5,66.91,8.0
ROUTE_00374,SCH_002,National School B,BUS_003,DRV_013,2024-10-22,2024,10,22,1,0,monsoon,5,48,0,8,81.247,50,6.25,10.156,Zone_E,100.0,main_road,3.26,free_flow,cloudy,24.2,19,48,13,50,3.08,1.0,3.12,101.7,3.167,101.7137,172.48,28.26,21.56,2.12
ROUTE_00375,SCH_001,International School A,BUS_026,DRV_036,2024-10-16,2024,10,16,2,0,monsoon,7,2,1,8,103.471,50,6.25,12.934,Zone_A,100.0,local_road,4.11,free_flow,clear,29.9,23,34,7,50,2.73,1.0,3.15,101.68,3.1943,101.6891,324.75,19.12,40.59,3.14
ROUTE_00376,SCH_003,Private School C,BUS_018,DRV_027,2024-01-25,2024,1,25,3,0,winter,5,56,0,14,138.719,50,3.57,9.909,Zone_B,100.0,main_road,3.14,free_flow,light_rain,23.1,11,28,2,50,4.76,1.0,3.2,101.65,3.1807,101.684,294.94,28.22,21.07,2.13
ROUTE_00377,SCH_003,Private School C,BUS_006,DRV_039,2024-10-02,2024,10,2,2,0,monsoon,7,10,1,15,193.417,50,3.33,12.894,Zone_C,100.0,main_road,2.84,free_flow,cloudy,29.8,4,54,2,50,3.14,1.0,3.2,101.65,3.1504,101.6978,575.44,20.17,38.36,2.98
ROUTE_00378,SCH_002,National School B,BUS_008,DRV_047,2024-06-04,2024,6,4,1,0,summer,6,17,1,6,100.048,38,6.33,16.675,Zone_D,100.0,local_road,4.77,moderate,heavy_rain,28.2,5,37,7,50,2.45,0.76,3.12,101.7,3.1519,101.7059,790.9,7.59,131.82,7.91
ROUTE_00379,SCH_001,International School A,BUS_030,DRV_019,2024-09-06,2024,9,6,4,0,monsoon,7,55,1,11,124.968,50,4.55,11.361,Zone_E,100.0,local_road,4.72,light,heavy_rain,24.5,23,52,12,50,4.77,1.0,3.15,101.68,3.1879,101.687,714.01,10.5,64.91,5.71
ROUTE_00380,SCH_002,National School B,BUS_019,DRV_004,2024-04-03,2024,4,3,2,0,spring,6,39,1,12,133.023,50,4.17,11.085,Zone_A,100.0,main_road,2.76,moderate,clear,25.2,7,40,6,50,4.39,1.0,3.12,101.7,3.2067,101.6964,390.9,20.42,32.57,2.94
ROUTE_00381,SCH_002,National School B,BUS_015,DRV_036,2024-12-18,2024,12,18,2,0,winter,5,47,0,10,115.187,50,5.0,11.519,Zone_B,100.0,highway,3.72,moderate,clear,28.0,19,54,8,50,2.41,1.0,3.12,101.7,3.171,101.6885,216.98,31.85,21.7,1.88
ROUTE_00382,SCH_001,International School A,BUS_023,DRV_009,2024-05-19,2024,5,19,6,1,spring,5,52,0,14,149.217,50,3.57,10.658,Zone_C,100.0,local_road,3.01,light,light_rain,29.4,10,27,4,50,2.6,1.0,3.15,101.68,3.152,101.7075,551.91,16.22,39.42,3.7
ROUTE_00383,SCH_003,Private School C,BUS_002,DRV_032,2024-05-15,2024,5,15,2,0,spring,6,37,1,8,80.789,50,6.25,10.099,Zone_D,100.0,local_road,3.98,moderate,clear,29.3,18,58,13,50,4.71,1.0,3.2,101.65,3.1796,101.6841,408.21,11.87,51.03,5.05
ROUTE_00384,SCH_003,Private School C,BUS_010,DRV_038,2024-04-07,2024,4,7,6,1,spring,7,41,1,16,234.107,50,3.12,14.632,Zone_E,100.0,local_road,3.9,heavy,clear,31.0,12,45,1,50,2.62,1.0,3.2,101.65,3.1698,101.6959,1193.51,11.77,74.59,5.1
ROUTE_00385,SCH_002,National School B,BUS_009,DRV_031,2024-09-13,2024,9,13,4,0,monsoon,7,22,1,7,130.058,45,6.43,18.58,Zone_A,100.0,highway,3.01,heavy,clear,25.0,22,47,7,50,2.64,0.9,3.12,101.7,3.188,101.6953,386.13,20.21,55.16,2.97
ROUTE_00386,SCH_002,National School B,BUS_012,DRV_046,2024-01-17,2024,1,17,2,0,winter,5,26,0,5,84.167,25,5.0,16.833,Zone_B,100.0,main_road,4.21,free_flow,clear,28.4,13,52,11,50,2.14,0.5,3.12,101.7,3.1664,101.7108,177.01,28.53,35.4,2.1
ROUTE_00387,SCH_002,National School B,BUS_008,DRV_043,2024-04-14,2024,4,14,6,1,spring,7,29,1,5,67.189,28,5.6,13.438,Zone_C,100.0,local_road,3.93,congested,cloudy,31.7,8,25,2,50,2.63,0.56,3.12,101.7,3.2218,101.6949,534.25,7.55,106.85,7.95
ROUTE_00388,SCH_001,International School A,BUS_025,DRV_026,2024-03-16,2024,3,16,5,1,spring,7,12,1,6,84.195,36,6.0,14.032,Zone_D,100.0,main_road,3.04,moderate,clear,32.8,4,36,4,50,2.2,0.72,3.15,101.68,3.1563,101.7433,273.61,18.46,45.6,3.25
ROUTE_00389,SCH_001,International School A,BUS_016,DRV_035,2024-10-23,2024,10,23,2,0,monsoon,5,52,0,11,112.823,50,4.55,10.257,Zone_E,100.0,local_road,4.18,free_flow,clear,28.9,8,40,5,50,3.94,1.0,3.15,101.68,3.1724,101.7361,315.81,21.44,28.71,2.8
ROUTE_00390,SCH_002,National School B,BUS_007,DRV_034,2024-05-15,2024,5,15,2,0,spring,6,31,1,9,103.951,50,5.56,11.55,Zone_A,100.0,main_road,4.34,moderate,clear,27.1,23,42,10,50,5.0,1.0,3.12,101.7,3.1582,101.7071,288.09,21.65,32.01,2.77
ROUTE_00391,SCH_003,Private School C,BUS_023,DRV_042,2024-12-30,2024,12,30,0,0,winter,7,34,1,9,105.557,50,5.56,11.729,Zone_B,100.0,highway,3.4,light,clear,27.6,9,58,8,50,4.69,1.0,3.2,101.65,3.1892,101.6816,200.36,31.61,22.26,1.9
ROUTE_00392,SCH_003,Private School C,BUS_008,DRV_019,2024-01-02,2024,1,2,1,0,winter,6,56,1,7,88.684,50,7.14,12.669,Zone_C,100.0,main_road,4.24,moderate,clear,29.1,18,36,9,50,2.23,1.0,3.2,101.65,3.1693,101.6607,324.11,16.42,46.3,3.65
ROUTE_00393,SCH_001,International School A,BUS_020,DRV_026,2024-12-07,2024,12,7,5,1,winter,6,44,1,18,263.619,50,2.78,14.645,Zone_D,100.0,local_road,4.07,free_flow,heavy_rain,22.1,20,51,12,50,3.59,1.0,3.15,101.68,3.1685,101.7243,1324.86,11.94,73.6,5.03
ROUTE_00394,SCH_001,International School A,BUS_015,DRV_015,2024-05-19,2024,5,19,6,1,spring,5,10,0,14,165.568,50,3.57,11.826,Zone_E,100.0,main_road,3.34,heavy,cloudy,30.3,20,46,5,50,3.88,1.0,3.15,101.68,3.1754,101.6897,525.61,18.9,37.54,3.17
ROUTE_00395,SCH_003,Private School C,BUS_029,DRV_034,2024-07-11,2024,7,11,3,0,summer,6,40,1,17,245.864,50,2.94,14.463,Zone_A,100.0,main_road,3.7,free_flow,clear,29.3,4,28,10,50,3.35,1.0,3.2,101.65,3.1721,101.714,563.04,26.2,33.12,2.29
ROUTE_00396,SCH_001,International School A,BUS_003,DRV_011,2024-01-06,2024,1,6,5,1,winter,6,44,1,19,291.062,50,2.63,15.319,Zone_B,100.0,local_road,4.76,moderate,fog,26.2,4,64,11,50,3.03,1.0,3.15,101.68,3.1826,101.6968,2164.13,8.07,113.9,7.44
